1,1,120.52,335.30,137.14,56.99,0.8942,-1,-1,-1
1,2,733.01,268.21,73.30,37.33,0.8863,-1,-1,-1
1,3,224.29,251.96,80.32,39.55,0.6313,-1,-1,-1
1,4,0.11,252.79,21.62,43.68,0.3378,-1,-1,-1
2,1,100.07,337.67,140.84,59.69,0.8943,-1,-1,-1
2,2,722.35,270.09,72.92,37.06,0.8848,-1,-1,-1
2,3,223.05,252.50,79.98,38.62,0.6920,-1,-1,-1
2,4,0.11,253.64,21.79,43.15,0.3513,-1,-1,-1
3,1,77.40,341.89,144.70,58.87,0.8782,-1,-1,-1
3,2,709.07,271.03,74.99,38.28,0.8554,-1,-1,-1
3,3,221.68,252.52,81.56,38.78,0.7396,-1,-1,-1
3,4,0.11,252.01,23.28,45.07,0.4152,-1,-1,-1
4,1,52.73,345.75,146.24,60.41,0.8767,-1,-1,-1
4,2,694.57,273.28,76.45,37.82,0.8587,-1,-1,-1
4,3,220.39,252.93,82.93,38.75,0.6330,-1,-1,-1
5,1,24.17,348.79,150.69,62.77,0.8649,-1,-1,-1
5,2,679.92,275.19,77.46,37.97,0.8197,-1,-1,-1
5,3,218.27,252.84,84.11,39.17,0.6380,-1,-1,-1
6,1,1.97,352.21,151.31,63.71,0.8971,-1,-1,-1
6,2,666.13,277.11,78.70,39.46,0.8591,-1,-1,-1
6,3,216.66,252.90,86.06,39.78,0.6747,-1,-1,-1
7,1,0.00,356.88,130.24,65.10,0.9013,-1,-1,-1
7,2,650.98,279.58,79.49,39.79,0.8553,-1,-1,-1
7,3,214.35,252.93,88.57,39.36,0.7470,-1,-1,-1
8,1,0.00,361.26,105.75,66.06,0.8354,-1,-1,-1
8,2,636.27,280.92,81.12,41.02,0.8749,-1,-1,-1
8,3,213.38,252.73,89.52,39.78,0.7050,-1,-1,-1
9,1,0.00,365.41,80.80,59.91,0.8599,-1,-1,-1
9,2,621.05,283.26,83.45,40.97,0.8649,-1,-1,-1
9,3,211.86,252.80,90.69,40.04,0.6905,-1,-1,-1
10,1,0.00,369.82,54.86,56.07,0.8181,-1,-1,-1
10,2,605.62,285.95,84.56,40.54,0.8669,-1,-1,-1
10,3,210.04,252.71,92.03,40.08,0.7238,-1,-1,-1
11,2,590.24,287.60,86.56,41.26,0.8580,-1,-1,-1
11,3,208.72,253.03,93.84,39.90,0.7318,-1,-1,-1
12,2,575.73,289.51,86.67,41.15,0.6931,-1,-1,-1
12,3,207.19,253.16,95.13,39.72,0.7023,-1,-1,-1
13,2,559.26,290.52,88.81,40.67,0.6646,-1,-1,-1
13,3,207.10,253.28,95.04,39.92,0.7026,-1,-1,-1
14,3,207.10,253.70,95.68,39.81,0.8124,-1,-1,-1
15,2,530.34,294.76,88.54,47.41,0.5440,-1,-1,-1
15,3,207.86,254.03,94.74,39.68,0.8305,-1,-1,-1
16,2,510.91,300.04,92.15,44.92,0.6951,-1,-1,-1
16,3,207.49,254.02,95.15,39.70,0.7803,-1,-1,-1
17,2,493.40,303.45,94.87,44.27,0.6708,-1,-1,-1
17,3,207.36,254.11,94.63,39.69,0.7661,-1,-1,-1
18,2,475.37,305.30,96.16,44.65,0.8185,-1,-1,-1
18,3,206.72,253.72,94.64,39.62,0.7298,-1,-1,-1
19,2,458.77,307.22,98.93,46.41,0.7952,-1,-1,-1
19,3,207.17,253.43,93.99,39.88,0.7793,-1,-1,-1
20,2,441.76,307.98,96.82,49.32,0.8290,-1,-1,-1
20,3,207.41,253.72,94.29,39.76,0.7509,-1,-1,-1
21,2,424.13,310.67,99.61,49.85,0.8616,-1,-1,-1
21,3,207.62,253.73,95.58,40.01,0.7608,-1,-1,-1
22,2,405.77,314.93,102.64,49.43,0.8563,-1,-1,-1
22,3,207.99,254.18,94.65,39.60,0.8097,-1,-1,-1
23,2,387.22,317.72,105.45,50.82,0.8488,-1,-1,-1
23,3,208.13,254.10,94.45,39.83,0.8284,-1,-1,-1
24,2,368.83,319.86,107.18,53.03,0.8928,-1,-1,-1
24,3,208.48,254.38,94.11,39.56,0.8246,-1,-1,-1
25,2,349.25,321.48,109.83,55.13,0.8475,-1,-1,-1
25,3,209.15,254.33,93.09,39.66,0.7690,-1,-1,-1
26,2,329.90,325.11,111.81,55.71,0.8548,-1,-1,-1
26,3,207.93,254.41,95.00,39.52,0.8086,-1,-1,-1
27,2,309.63,328.89,114.64,56.10,0.8821,-1,-1,-1
27,3,207.67,254.32,94.90,39.66,0.7719,-1,-1,-1
28,2,289.37,332.46,116.31,56.64,0.8947,-1,-1,-1
28,3,207.96,254.10,94.33,39.90,0.6949,-1,-1,-1
29,2,267.20,336.32,119.94,57.15,0.8751,-1,-1,-1
29,3,207.75,254.00,94.46,39.95,0.7576,-1,-1,-1
30,2,245.80,338.80,122.98,59.30,0.8986,-1,-1,-1
30,3,207.74,254.00,94.59,39.87,0.8124,-1,-1,-1
31,2,223.23,342.58,126.53,60.12,0.8851,-1,-1,-1
31,3,207.43,253.44,94.37,39.90,0.7818,-1,-1,-1
32,2,200.57,345.65,129.62,62.27,0.8840,-1,-1,-1
32,3,207.52,253.61,94.54,39.84,0.8054,-1,-1,-1
33,2,177.42,349.16,132.87,63.67,0.8882,-1,-1,-1
33,3,207.77,253.37,94.28,39.98,0.7995,-1,-1,-1
34,2,152.67,352.67,137.35,65.69,0.9229,-1,-1,-1
34,3,207.93,253.29,93.79,40.05,0.7284,-1,-1,-1
35,2,128.03,356.84,143.65,67.18,0.9206,-1,-1,-1
35,3,207.97,253.30,94.23,40.23,0.7492,-1,-1,-1
36,2,102.63,361.47,146.66,68.36,0.9172,-1,-1,-1
36,3,208.16,253.63,94.64,40.04,0.7868,-1,-1,-1
37,2,76.20,367.01,150.88,68.38,0.8733,-1,-1,-1
37,3,208.50,253.61,94.41,40.24,0.7260,-1,-1,-1
37,8,0.26,279.22,21.49,19.62,0.3199,-1,-1,-1
38,2,48.65,371.94,155.01,69.03,0.8456,-1,-1,-1
38,3,208.39,253.39,94.48,40.32,0.7507,-1,-1,-1
39,2,20.42,376.37,160.83,70.97,0.8868,-1,-1,-1
39,3,208.36,253.29,94.10,40.23,0.7512,-1,-1,-1
39,8,0.23,279.12,21.46,19.15,0.3112,-1,-1,-1
40,2,0.00,380.49,156.64,73.77,0.8211,-1,-1,-1
40,3,208.67,253.29,94.21,40.11,0.6815,-1,-1,-1
41,2,0.00,384.10,131.10,76.56,0.8963,-1,-1,-1
41,3,208.24,253.07,94.30,40.16,0.7463,-1,-1,-1
42,2,0.00,387.62,105.35,79.43,0.8502,-1,-1,-1
42,3,208.43,252.80,93.60,40.16,0.7891,-1,-1,-1
42,8,0.42,278.75,20.91,18.77,0.2830,-1,-1,-1
43,2,0.00,393.62,80.18,71.14,0.7896,-1,-1,-1
43,3,207.81,252.71,94.95,40.08,0.7751,-1,-1,-1
44,2,0.00,401.31,52.64,64.13,0.6664,-1,-1,-1
44,3,208.23,252.73,95.61,40.00,0.7540,-1,-1,-1
45,3,209.00,253.07,94.64,39.92,0.7261,-1,-1,-1
46,3,208.59,252.90,94.81,40.32,0.7885,-1,-1,-1
47,3,208.83,252.73,94.60,40.50,0.8055,-1,-1,-1
48,3,208.14,252.71,94.41,40.15,0.7878,-1,-1,-1
49,3,208.23,252.92,94.47,40.07,0.8019,-1,-1,-1
50,3,207.96,252.59,94.10,40.80,0.7565,-1,-1,-1
51,3,208.16,252.46,93.82,40.75,0.7503,-1,-1,-1
52,3,207.58,252.64,94.29,40.49,0.7327,-1,-1,-1
53,3,207.63,252.93,93.81,40.07,0.7562,-1,-1,-1
54,3,207.80,253.23,93.94,39.92,0.7735,-1,-1,-1
55,3,207.78,253.45,94.39,39.91,0.8007,-1,-1,-1
55,10,936.53,222.49,23.29,63.55,0.3486,-1,-1,-1
56,3,207.68,253.72,95.16,39.85,0.7725,-1,-1,-1
56,10,932.95,225.86,26.87,62.52,0.3494,-1,-1,-1
57,3,208.54,254.02,94.19,39.71,0.7920,-1,-1,-1
57,10,927.07,226.18,32.71,62.96,0.3321,-1,-1,-1
57,12,926.43,225.48,33.31,63.52,0.3844,-1,-1,-1
58,3,208.82,254.33,93.87,39.77,0.8358,-1,-1,-1
58,10,921.45,229.11,38.25,61.69,0.2737,-1,-1,-1
58,12,921.03,226.53,38.74,64.82,0.5245,-1,-1,-1
59,3,208.85,254.66,92.95,39.58,0.8425,-1,-1,-1
60,3,209.16,254.74,92.75,39.54,0.8569,-1,-1,-1
60,10,911.12,227.50,48.16,67.61,0.7917,-1,-1,-1
61,3,209.43,255.14,92.71,39.36,0.8482,-1,-1,-1
61,10,905.63,226.86,53.41,68.71,0.5807,-1,-1,-1
62,3,209.51,255.53,92.53,39.09,0.8324,-1,-1,-1
62,10,901.08,227.16,57.91,70.23,0.7288,-1,-1,-1
63,3,209.38,255.70,93.14,39.16,0.8110,-1,-1,-1
63,10,897.25,227.92,61.73,72.16,0.8141,-1,-1,-1
64,3,208.88,255.86,93.31,39.24,0.8254,-1,-1,-1
64,10,890.96,228.70,68.06,73.10,0.8850,-1,-1,-1
65,3,209.27,256.26,92.91,38.91,0.8381,-1,-1,-1
65,10,884.73,229.01,74.33,74.27,0.9071,-1,-1,-1
66,3,209.19,256.52,92.92,38.90,0.8150,-1,-1,-1
66,10,877.76,230.58,81.28,74.32,0.9075,-1,-1,-1
67,3,208.97,256.34,93.69,39.07,0.8632,-1,-1,-1
67,10,871.20,231.87,87.83,74.60,0.9036,-1,-1,-1
68,3,209.11,256.28,93.73,39.23,0.8349,-1,-1,-1
68,10,865.58,232.14,93.49,76.00,0.8811,-1,-1,-1
69,3,209.27,256.54,92.76,38.93,0.7818,-1,-1,-1
69,10,858.99,232.96,100.15,76.31,0.9077,-1,-1,-1
70,3,209.11,256.70,92.51,38.93,0.8070,-1,-1,-1
70,10,853.33,233.40,105.79,77.92,0.9019,-1,-1,-1
71,3,209.49,256.61,92.31,39.15,0.8123,-1,-1,-1
71,10,846.37,233.64,112.43,79.70,0.9051,-1,-1,-1
72,3,209.60,256.67,92.76,39.39,0.8014,-1,-1,-1
72,10,838.55,234.36,120.16,81.25,0.9135,-1,-1,-1
